text,label,intent_name
I just found a payment from a while back in my account that I didn't make.  Can I still dispute it even though it was a couple of months ago?,28,direct_debit_payment_not_recognised
I have noticed that my account was double charged for a couple of items this week. Please review and refund the double charged items back.,63,transaction_charged_twice
Why am I charged a fee for withdrawing cash?,19,cash_withdrawal_charge
My card has been lost / stolen,41,lost_or_stolen_card
Could you tell me why my top up isn't showing in my wallet?,62,topping_up_by_card
What's the cost for exchanges?,31,exchange_charge
When does a UK transfer show up?,5,balance_not_updated_after_bank_transfer
When will my refund come through,51,Refund_not_showing_up
I had to pay a pound more than I anticipated!,34,extra_charge_on_statement
"It seems you keep declining my transfers. Before, it's always worked very well.Just now when I tried to buy something the card was declined. I tried more than once and it was the same thing each time.",27,declined_transfer
Do you have any fees if I want to add money using an international card.,57,top_up_by_card_charge
Why was I charged for payments? You didn't warn me about additional fees.,15,card_payment_fee_charged
Why did the top-up fail?,59,top_up_failed
How long do transfers from Europe take?,67,transfer_timing
"I'm really concerned because I only made one transaction, but it's appearing multiple times.",63,transaction_charged_twice
"Just received my replacement card, what steps do i need to take to activate it?",0,activate_my_card
why do i need to verify the top up?,71,verify_top_up
"My account shows I have been charged twice for the same meal. How do I get the second payment voided and returned to me? I do not eat out much and my family is living paycheck to paycheck,  mostly. I cannot afford to spend more money than necessary, as is, so I must see to it that the cost be promptly credited back onto my card.",63,transaction_charged_twice
Please tell me how I can get a virtual card.,40,getting_virtual_card
My card never arrived.,11,card_arrival
I would like to activate my card.,0,activate_my_card
Can someone assist me with explaining how I can unblock my pin?,49,pin_blocked
"In my statement, there was an extra €1 fee",34,extra_charge_on_statement
The ATM gave me less cash than requested,75,wrong_amount_of_cash_received
Tell me what the steps for the identity checks are,69,verify_my_identity
What other credit cards can I use?,54,supported_cards_and_currencies
I did a topup successfully but its not showing in balance. I think there is some problem in system.,61,top_up_reverted
How much does a transfer cost?,56,top_up_by_bank_transfer_charge
How do I validate my identity.,69,verify_my_identity
show me how to transfer to my account,65,transfer_into_account
I still have not received an answer as to why I was charged $1.00 in a transaction?,34,extra_charge_on_statement
Are there limitations to what currency I can hold?,36,fiat_currency_support
I have young kids. Can they use this service?,1,age_limit
Can I use your services without access to the app?,42,lost_or_stolen_phone
I don't understand why my payment was declined. I thought everything was ok.,25,declined_card_payment
How do I modify my details?,30,edit_personal_details
I have been charged way to much so something is apparently wrong with my exchange. I changed Russian Ruble into UK pounds.,17,card_payment_wrong_exchange_rate
is there a reason that my payment didnt go through,25,declined_card_payment
How do I know where my funds come from?,70,verify_source_of_funds
Do you support other currencies?,36,fiat_currency_support
How do I link one of your card that I already have?,13,card_linking
Why was my top up cancelled?,61,top_up_reverted
What happened to my cash deposit?,6,balance_not_updated_after_cheque_or_cash_deposit
why can't my beneficiary make transactions?,7,beneficiary_not_allowed
Will my card work at all merchant locations?,10,card_acceptance
"I performed a transfer within the country the day before yesterday, but it has not gone through? Can you check on that? The account number is definitely correct, as I've checked.",66,transfer_not_received_by_recipient
What countries do you operate in?,24,country_support
I can't figure out why a transfer is still pending?,48,pending_transfer
how much for topping up by card?,57,top_up_by_card_charge
What businesses accept this card?,10,card_acceptance
I don't understand why there is an extra €1 fee in my statement.,34,extra_charge_on_statement
How often can I top up?,60,top_up_limits
My purchase used the wrong exchange rate,17,card_payment_wrong_exchange_rate
My account shows a direct debit charge that I have never seen before,28,direct_debit_payment_not_recognised
Where can I find the verification code for the top up card?,71,verify_top_up
How do i set up my credit card to send transfers?,62,topping_up_by_card
I need to update my demographics.,30,edit_personal_details
i'm not satisfied with the services and no longer want to be a customer,55,terminate_account
Hello. I'm trying to transfer some money to a friend but it keeps getting rejected. can you help me?,35,failed_transfer
How do I change my passcode?,44,passcode_forgotten
I am being charged the wrong amount on my card.,17,card_payment_wrong_exchange_rate
I just made a top-up but it shows as pending! I use your service all the time and have never had a problem before. Why does it keep showing up as pending?,47,pending_top_up
I see a fee that I think was charged because I paid by card.,15,card_payment_fee_charged
What is the currency exchange fee?,31,exchange_charge
How much longer is it going to take to get my new card?,11,card_arrival
My google top-up pay is not going through,2,apple_pay_or_google_pay
It appears I have a fee in my statement.,34,extra_charge_on_statement
Why would I need a disposable card?,37,get_disposable_virtual_card
"Hello, i'd like to inform you of an issue i'm currently experiencing. The goods i have ordered from your website have still not arrived yet; it has been over 3 weeks. I would like to be issued a refund swiftly and be redirected to more competent people. Thank you for your assistance.",52,request_refund
Where do I go for a refund?,52,request_refund
How do I reactivate a card I thought I lost?,13,card_linking
"I just transferred my friend money, but she hasn't received it yet, and it's been a few hours. Can you tell me when to expect it to go through?",66,transfer_not_received_by_recipient
Do I need to add my salary?,50,receiving_money
"Cancel my transfer, please.",8,cancel_transfer
What's the process of changing from GBP to AUD?,33,exchange_via_app
I need to cancel my recent transfer quickly since I made a mistake. Please help before it goes through.,8,cancel_transfer
Please tell me why I am having problems transferring to a beneficiary.,7,beneficiary_not_allowed
How long do you have to wait to see your virtual card your ordered?,40,getting_virtual_card
"While transferring money, its getting error out as my transfer is not possible. Please help me in this as earlier i was able to do it successfully.",7,beneficiary_not_allowed
